time[s],wave[m],surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
506.551,2.010941,1.315228,1.050857,1.655412,0.247841,-2.31297,-0.676662
506.63,1.908035,1.325331,1.07301,1.589042,0.242106,-2.336494,-0.654092
506.709,1.80365,1.334405,1.094331,1.521441,0.236182,-2.358206,-0.631015
506.788,1.697866,1.342446,1.114803,1.452659,0.230076,-2.378089,-0.607448
506.867,1.590765,1.349445,1.13441,1.382751,0.223791,-2.396128,-0.583411
506.946,1.482431,1.355397,1.153138,1.31177,0.217333,-2.412309,-0.558921
507.026,1.371554,1.360354,1.171192,1.238855,0.210621,-2.426788,-0.533679
507.105,1.260992,1.364187,1.188106,1.165884,0.203829,-2.439192,-0.508336
507.184,1.149452,1.366962,1.204098,1.092009,0.196879,-2.449704,-0.482599
507.263,1.037021,1.368677,1.219157,1.017287,0.189776,-2.458317,-0.456488
507.342,0.923786,1.36933,1.23327,0.941776,0.182526,-2.465023,-0.430023
507.421,0.809834,1.368922,1.246427,0.865534,0.175134,-2.469817,-0.403224
507.5,0.695255,1.367452,1.258617,0.788621,0.167606,-2.472696,-0.376112
507.579,0.580136,1.364921,1.269831,0.711097,0.159949,-2.473658,-0.348709
507.659,0.463101,1.36128,1.280184,0.63203,0.152068,-2.472676,-0.320684
507.738,0.347168,1.356622,1.289407,0.553458,0.144167,-2.469777,-0.292758
507.817,0.230966,1.350912,1.297631,0.474456,0.136154,-2.464963,-0.264605
507.896,0.114584,1.344154,1.304849,0.395086,0.128036,-2.458237,-0.236248
507.975,-0.001886,1.336353,1.311055,0.31541,0.119818,-2.449605,-0.207707
508.054,-0.118355,1.327517,1.316244,0.23549,0.111507,-2.439073,-0.179004
508.133,-0.234732,1.31765,1.320412,0.155386,0.10311,-2.42665,-0.150164
508.212,-0.350927,1.306762,1.323556,0.075163,0.094633,-2.412344,-0.121206
508.292,-0.468315,1.294704,1.325694,-0.006136,0.085974,-2.395951,-0.091786
508.371,-0.583871,1.281785,1.326771,-0.086413,0.077356,-2.377893,-0.062663
508.45,-0.698974,1.267873,1.326819,-0.166624,0.068678,-2.357991,-0.033491
508.529,-0.813535,1.252977,1.325837,-0.246705,0.059947,-2.336261,-0.004292
508.608,-0.927465,1.23711,1.323828,-0.326596,0.051169,-2.312718,0.024909
508.687,-1.040675,1.220283,1.320792,-0.406232,0.042351,-2.287382,0.054091
508.766,-1.153079,1.20251,1.316731,-0.485554,0.033501,-2.260272,0.083232
508.845,-1.264588,1.183805,1.31165,-0.564499,0.024625,-2.231409,0.112307
508.925,-1.376509,1.163927,1.305467,-0.643997,0.015617,-2.200418,0.141662
509.004,-1.485958,1.143389,1.298343,-0.721999,0.006709,-2.168096,0.17054
509.083,-1.594253,1.121964,1.290212,-0.799442,-0.002204,-2.134093,0.199285
509.162,-1.701313,1.099669,1.281081,-0.876264,-0.011115,-2.098435,0.227876
509.241,-1.807053,1.076522,1.270956,-0.952406,-0.020018,-2.061149,0.25629
509.336,-1.932345,1.047582,1.257475,-1.042987,-0.030702,-2.014198,0.290193
509.415,-2.034892,1.022621,1.245191,-1.117425,-0.039561,-1.973432,0.31814
509.494,-2.13586,0.996866,1.231941,-1.190997,-0.04839,-1.931136,0.345841
509.573,-2.235171,0.970338,1.217735,-1.263645,-0.057181,-1.887342,0.373273
509.652,-2.33275,0.943058,1.202585,-1.335313,-0.065928,-1.842084,0.400416
509.731,-2.428519,0.915046,1.186503,-1.405946,-0.074623,-1.795397,0.427248
509.811,-2.523581,0.885957,1.169279,-1.476361,-0.08337,-1.746701,0.454082
509.89,-2.615486,0.856539,1.151358,-1.544744,-0.091942,-1.697251,0.480227
509.969,-2.705362,0.826458,1.132544,-1.611929,-0.100443,-1.646484,0.505999
510.048,-2.79314,0.795735,1.112852,-1.677865,-0.108866,-1.59444,0.531379
510.127,-2.878752,0.764396,1.092296,-1.742498,-0.117205,-1.541159,0.556346
510.206,-2.962131,0.732463,1.070894,-1.805781,-0.125453,-1.486684,0.580882
510.285,-3.043213,0.699963,1.048661,-1.867663,-0.133603,-1.431055,0.604968
510.364,-3.121936,0.66692,1.025615,-1.928097,-0.14165,-1.374317,0.628584
510.444,-3.199187,0.632931,1.001466,-1.987772,-0.149687,-1.315774,0.652003
510.523,-3.272976,0.598874,0.976838,-2.045149,-0.157506,-1.256937,0.67462
510.602,-3.344226,0.564351,0.951452,-2.100941,-0.165203,-1.197124,0.696714
510.681,-3.412884,0.529392,0.925329,-2.155103,-0.172773,-1.136383,0.718267
510.76,-3.478894,0.494021,0.898488,-2.207594,-0.180208,-1.074761,0.739264
510.839,-3.542207,0.458268,0.87095,-2.258373,-0.187503,-1.012305,0.759687
510.918,-3.602772,0.422159,0.842736,-2.3074,-0.194653,-0.949064,0.779521
510.997,-3.660543,0.385723,0.813869,-2.354638,-0.201652,-0.885087,0.798751
511.077,-3.716153,0.34852,0.783994,-2.400613,-0.208581,-0.819602,0.817592
511.156,-3.768167,0.311511,0.75388,-2.44414,-0.21526,-0.754294,0.83556
511.235,-3.81726,0.27426,0.723181,-2.485772,-0.221772,-0.688402,0.85288
511.314,-3.863391,0.236797,0.691921,-2.525476,-0.228112,-0.621976,0.869539
511.393,-3.906527,0.19915,0.660125,-2.563221,-0.234275,-0.555068,0.885523
511.472,-3.946633,0.161348,0.627817,-2.598978,-0.240256,-0.487729,0.900821
511.551,-3.983678,0.123421,0.595022,-2.63272,-0.246051,-0.420012,0.91542
511.63,-4.017634,0.085399,0.561766,-2.66442,-0.251656,-0.351969,0.929309
511.71,-4.048845,0.046827,0.527645,-2.694415,-0.257132,-0.282787,0.942639
511.789,-4.076505,0.008702,0.493538,-2.721933,-0.262339,-0.214249,0.955067
511.868,-4.101005,-0.029431,0.459049,-2.74734,-0.267343,-0.145544,0.966755
511.947,-4.122323,-0.06754,0.424203,-2.770616,-0.272139,-0.076727,0.977692
512.026,-4.140445,-0.105598,0.389029,-2.791744,-0.276725,-0.00785,0.987872
512.105,-4.155356,-0.143573,0.353553,-2.810706,-0.281095,0.061033,0.997285
512.184,-4.167044,-0.181437,0.317803,-2.827489,-0.285248,0.129868,1.005925
512.263,-4.175501,-0.21916,0.281806,-2.842079,-0.28918,0.198603,1.013785
512.343,-4.180765,-0.257188,0.245131,-2.854608,-0.292933,0.268051,1.020943
512.422,-4.1827,-0.294539,0.208723,-2.864752,-0.29641,0.336421,1.027215
512.501,-4.181391,-0.331662,0.172153,-2.872674,-0.299657,0.404531,1.03269
512.58,-4.17684,-0.368528,0.13545,-2.878369,-0.302672,0.472327,1.037365
512.659,-4.169049,-0.405108,0.098642,-2.881832,-0.305453,0.539757,1.041234
512.738,-4.158026,-0.441374,0.061757,-2.883059,-0.307996,0.606768,1.044297
512.817,-4.143777,-0.477298,0.024824,-2.882051,-0.3103,0.673308,1.046549
512.896,-4.126315,-0.512851,-0.012128,-2.878807,-0.312364,0.739327,1.04799
512.976,-4.105371,-0.548449,-0.049538,-2.873248,-0.314207,0.805596,1.048621
513.055,-4.081485,-0.583175,-0.086442,-2.865515,-0.315782,0.870409,1.048426
513.134,-4.054434,-0.617448,-0.123279,-2.85556,-0.317112,0.934546,1.047417
513.213,-4.024238,-0.651242,-0.16002,-2.843391,-0.318196,0.997959,1.045596
513.292,-3.990921,-0.684531,-0.196637,-2.829017,-0.319034,1.060598,1.042965
513.387,-3.946761,-0.723856,-0.240466,-2.808827,-0.319713,1.13483,1.038729
513.466,-3.906665,-0.755943,-0.276709,-2.789637,-0.320005,1.195594,1.03432
513.545,-3.863539,-0.787443,-0.312739,-2.768284,-0.320048,1.255431,1.029108
513.624,-3.817417,-0.818332,-0.348525,-2.744784,-0.319844,1.314294,1.023098
513.703,-3.768335,-0.848587,-0.384042,-2.719156,-0.319391,1.372137,1.016295
513.782,-3.71633,-0.878183,-0.41926,-2.691419,-0.318691,1.428917,1.008704
513.862,-3.66073,-0.90746,-0.454593,-2.661204,-0.31773,1.485286,1.000219
513.941,-3.602968,-0.935663,-0.48913,-2.629289,-0.316533,1.539791,0.99106
514.02,-3.542412,-0.96314,-0.523287,-2.595336,-0.31509,1.593103,0.981132
514.099,-3.479108,-0.989871,-0.557038,-2.559369,-0.313403,1.645178,0.970444
514.178,-3.413106,-1.015834,-0.590358,-2.521418,-0.311473,1.695978,0.959002
514.257,-3.344458,-1.041009,-0.623219,-2.481511,-0.309302,1.745463,0.946817
514.336,-3.273216,-1.065376,-0.655598,-2.43968,-0.306891,1.793594,0.933898
514.415,-3.199435,-1.088918,-0.687468,-2.395957,-0.304241,1.840334,0.920255
514.495,-3.122192,-1.111896,-0.719197,-2.349787,-0.301318,1.886211,0.905711
514.574,-3.043478,-1.13372,-0.749969,-2.302361,-0.298196,1.930043,0.890643
514.653,-2.962403,-1.154665,-0.78016,-2.253148,-0.294843,1.972378,0.874883
514.732,-2.879031,-1.174714,-0.809745,-2.202189,-0.291261,2.013183,0.858446
514.811,-2.793427,-1.193852,-0.838703,-2.149521,-0.287453,2.052427,0.841342
514.89,-2.705656,-1.212064,-0.86701,-2.095187,-0.283423,2.090079,0.823586
514.969,-2.615786,-1.229337,-0.894644,-2.039227,-0.279172,2.126111,0.805192
515.048,-2.523888,-1.245655,-0.921585,-1.981686,-0.274705,2.160493,0.786172
515.128,-2.428833,-1.261196,-0.948138,-1.921851,-0.269965,2.193604,0.766291
515.207,-2.33307,-1.275559,-0.97362,-1.861264,-0.265073,2.224588,0.746061
515.286,-2.235497,-1.288932,-0.998347,-1.799233,-0.259975,2.253847,0.725251
515.365,-2.136191,-1.301306,-1.022299,-1.735807,-0.254676,2.281359,0.70388
515.444,-2.035228,-1.31267,-1.045458,-1.671035,-0.249179,2.307101,0.681962
515.523,-1.932687,-1.323017,-1.067807,-1.604967,-0.243489,2.331054,0.659515
515.602,-1.828647,-1.332337,-1.089328,-1.537654,-0.23761,2.353199,0.636558
515.681,-1.723189,-1.340624,-1.110004,-1.469149,-0.231547,2.373519,0.613106
515.761,-1.615034,-1.347957,-1.130064,-1.398615,-0.225224,2.392221,0.588873
515.84,-1.506971,-1.354146,-1.148991,-1.327872,-0.218805,2.408822,0.564483
515.919,-1.397739,-1.359285,-1.167028,-1.256099,-0.212216,2.423555,0.539656
515.998,-1.287422,-1.363369,-1.184159,-1.183352,-0.205462,2.436408,0.51441
516.077,-1.176108,-1.366397,-1.200373,-1.109687,-0.198549,2.447372,0.488765
516.156,-1.063881,-1.368364,-1.215655,-1.035161,-0.191482,2.456438,0.462741
516.235,-0.95083,-1.369271,-1.229994,-0.959833,-0.184266,2.463598,0.436358
516.314,-0.837041,-1.369115,-1.24338,-0.88376,-0.176907,2.468849,0.409637
516.394,-0.72115,-1.367876,-1.255952,-0.806026,-0.169316,2.472214,0.382254
516.473,-0.606145,-1.365584,-1.267387,-0.728634,-0.161687,2.473608,0.354915
516.552,-0.49067,-1.362234,-1.277839,-0.650678,-0.153933,2.473084,0.3273
516.631,-0.374814,-1.357827,-1.287301,-0.572217,-0.14606,2.470642,0.299432
516.71,-0.258668,-1.352367,-1.295763,-0.493312,-0.138073,2.466284,0.271332
516.789,-0.142321,-1.345858,-1.303221,-0.414024,-0.129979,2.460013,0.243021
516.868,-0.025863,-1.338306,-1.309669,-0.334415,-0.121784,2.451834,0.214521
516.947,0.090614,-1.329715,-1.3151,-0.254547,-0.113495,2.441754,0.185855
517.027,0.208494,-1.319965,-1.319561,-0.173468,-0.105012,2.429617,0.15668
517.106,0.324738,-1.309307,-1.322937,-0.093266,-0.096552,2.415735,0.127747
517.185,0.44073,-1.297633,-1.325286,-0.012991,-0.088017,2.39998,0.098715
517.264,0.556381,-1.284953,-1.326608,0.067293,-0.079415,2.382363,0.069606
517.343,0.6716,-1.271277,-1.326901,0.147525,-0.07075,2.362899,0.040443
517.438,0.809456,-1.253526,-1.32589,0.24385,-0.060259,2.337068,0.005335
517.517,0.92341,-1.237693,-1.323917,0.323748,-0.051483,2.313589,-0.023867
517.596,1.036648,-1.2209,-1.320918,0.403395,-0.042667,2.288317,-0.05305
517.675,1.149082,-1.203161,-1.316894,0.482729,-0.033817,2.26127,-0.082192
517.754,1.260625,-1.184488,-1.311849,0.561689,-0.024942,2.232469,-0.111271
517.833,1.37119,-1.164897,-1.305786,0.640213,-0.016047,2.201937,-0.140263
517.913,1.48207,-1.144137,-1.298615,0.719225,-0.007027,2.169279,-0.169511
517.992,1.590409,-1.122744,-1.29052,0.796688,0.001886,2.135335,-0.198261
518.071,1.697514,-1.10048,-1.281424,0.873533,0.010797,2.099736,-0.226858
518.15,1.803302,-1.077362,-1.271334,0.949701,0.0197,2.062508,-0.255279
518.229,1.907692,-1.05341,-1.260258,1.025132,0.028588,2.02368,-0.283501
518.308,2.010603,-1.02864,-1.248205,1.099769,0.037453,1.983284,-0.311504
518.387,2.111954,-1.003072,-1.235184,1.173552,0.04629,1.941349,-0.339265
518.466,2.211668,-0.976727,-1.221205,1.246425,0.055091,1.897908,-0.366764
518.546,2.310895,-0.949276,-1.206085,1.319236,0.063959,1.852418,-0.39432
518.625,2.407079,-0.921427,-1.190211,1.390107,0.072667,1.806051,-0.421224
518.704,2.501396,-0.892864,-1.173415,1.4599,0.081318,1.758283,-0.447802
518.783,2.593773,-0.863608,-1.155709,1.528561,0.089906,1.709152,-0.474032
518.862,2.684139,-0.833683,-1.137106,1.596036,0.098425,1.658695,-0.499894
518.941,2.772423,-0.803111,-1.117622,1.662273,0.106867,1.606952,-0.525369
519.02,2.858557,-0.771916,-1.097271,1.727222,0.115226,1.553962,-0.550437
519.099,2.942474,-0.740123,-1.076068,1.790831,0.123496,1.499767,-0.575077
519.179,3.025128,-0.707342,-1.053748,1.853829,0.131773,1.443702,-0.599575
519.258,3.104388,-0.674419,-1.030883,1.914594,0.139844,1.38721,-0.623299
519.337,3.18124,-0.640973,-1.00722,1.973874,0.147806,1.329642,-0.64654
519.416,3.255626,-0.60703,-0.982775,2.031623,0.155654,1.271043,-0.669279
519.495,3.327486,-0.572616,-0.957568,2.087796,0.163381,1.211459,-0.691499
519.574,3.396766,-0.537758,-0.931618,2.14235,0.170981,1.150935,-0.713183
519.653,3.463412,-0.502483,-0.904946,2.195243,0.178449,1.089518,-0.734313
519.732,3.527371,-0.466818,-0.877572,2.246434,0.185778,1.027257,-0.754875
519.812,3.589353,-0.430333,-0.849158,2.296496,0.193054,0.963395,-0.775099
519.891,3.647759,-0.393969,-0.820436,2.344141,0.200087,0.89958,-0.794467
519.97,3.703335,-0.357298,-0.791079,2.389968,0.206966,0.835067,-0.813218
520.049,3.75604,-0.320351,-0.761107,2.433942,0.213684,0.769907,-0.831338
520.128,3.805832,-0.283155,-0.730546,2.476028,0.220236,0.70415,-0.848814
520.207,3.852672,-0.245739,-0.699418,2.516194,0.226617,0.637846,-0.865631
520.286,3.896525,-0.208133,-0.667747,2.554408,0.232823,0.571048,-0.881777
520.365,3.937355,-0.170366,-0.635559,2.590642,0.238848,0.503807,-0.89724
520.445,3.975591,-0.131985,-0.602461,2.625286,0.244761,0.435317,-0.912188
520.524,4.010246,-0.093982,-0.569306,2.657449,0.250408,0.367343,-0.926238
520.603,4.041791,-0.055906,-0.53571,2.687551,0.255862,0.299084,-0.93957
520.682,4.070202,-0.017786,-0.501699,2.715568,0.261117,0.230593,-0.952173
520.761,4.095456,0.020348,-0.467298,2.74148,0.26617,0.161923,-0.964038
520.84,4.117534,0.058465,-0.432535,2.765266,0.271016,0.093128,-0.975155
520.919,4.136419,0.096538,-0.397437,2.786907,0.275652,0.024261,-0.985516
520.998,4.152096,0.134535,-0.36203,2.806386,0.280074,-0.044625,-0.995113
521.078,4.16469,0.172907,-0.325889,2.823895,0.284331,-0.114348,-1.004044
521.157,4.173876,0.210665,-0.289946,2.83898,0.288312,-0.18311,-1.012081
521.236,4.179825,0.248259,-0.253777,2.851864,0.292071,-0.25173,-1.019332
521.315,4.182533,0.285661,-0.217412,2.862537,0.295602,-0.320155,-1.025793
521.394,4.181997,0.322841,-0.180878,2.870989,0.298905,-0.388332,-1.031458
521.489,4.177058,0.367217,-0.136762,2.878204,0.302569,-0.469913,-1.037212
521.568,4.169383,0.403808,-0.099957,2.881746,0.305357,-0.537357,-1.04111
521.647,4.158475,0.440085,-0.063074,2.883054,0.307909,-0.604384,-1.044201
521.726,4.144341,0.476022,-0.026143,2.882125,0.310222,-0.670942,-1.046483
521.805,4.126994,0.511589,0.010809,2.878962,0.312295,-0.73698,-1.047953
521.884,4.106446,0.546759,0.047752,2.873565,0.314125,-0.802446,-1.04861
521.964,4.082392,0.581943,0.085126,2.86583,0.31573,-0.868107,-1.048447
522.043,4.055453,0.616232,0.121965,2.855954,0.317069,-0.932269,-1.047467
522.122,4.025369,0.650044,0.15871,2.843864,0.318162,-0.995709,-1.045675
522.201,3.992164,0.683352,0.195332,2.829568,0.319008,-1.058376,-1.043073
522.28,3.955862,0.716129,0.231803,2.813077,0.319607,-1.120223,-1.039661
522.359,3.916493,0.748351,0.268094,2.794405,0.319958,-1.181201,-1.035443
522.438,3.874086,0.779993,0.304177,2.773567,0.32006,-1.241263,-1.030422
522.517,3.828674,0.81103,0.340024,2.750577,0.319915,-1.300362,-1.024602
522.597,3.779663,0.841819,0.376055,2.725122,0.319515,-1.359181,-1.017899
522.676,3.728314,0.871566,0.411344,2.697859,0.31887,-1.416205,-1.010485
522.755,3.674073,0.900637,0.446313,2.668503,0.317978,-1.47213,-1.002287
522.834,3.616983,0.92901,0.480936,2.637078,0.31684,-1.526914,-0.993312
522.913,3.557089,0.956662,0.515186,2.603608,0.315456,-1.580513,-0.983567
522.992,3.494435,0.983572,0.549036,2.568118,0.313827,-1.632887,-0.973059
523.071,3.429072,1.009719,0.582461,2.530637,0.311955,-1.683994,-0.961796
523.15,3.361049,1.035084,0.615434,2.491194,0.309841,-1.733796,-0.949787
523.23,3.289509,1.059951,0.648338,2.449282,0.307455,-1.782857,-0.936876
523.309,3.216296,1.083681,0.680325,2.405983,0.304859,-1.829914,-0.923395
523.388,3.140589,1.10657,0.711784,2.360818,0.302027,-1.875552,-0.909198
523.467,3.062446,1.1286,0.742691,2.313822,0.298961,-1.919735,-0.894295
523.546,2.981928,1.149756,0.773022,2.265032,0.295662,-1.96243,-0.8787
523.625,2.899098,1.17002,0.802753,2.214485,0.292135,-2.003603,-0.862422
523.704,2.814019,1.189376,0.831863,2.162221,0.288381,-2.043221,-0.845476
523.783,2.726758,1.20781,0.860326,2.108279,0.284403,-2.081256,-0.827875
523.863,2.636237,1.225523,0.888471,2.051989,0.28015,-2.118126,-0.809396
523.942,2.544791,1.242058,0.91557,1.994801,0.275731,-2.152883,-0.790516
524.021,2.451371,1.25763,0.941959,1.936066,0.271099,-2.18597,-0.771024
524.1,2.35605,1.272227,0.967618,1.87583,0.266257,-2.217362,-0.750933
524.179,2.258901,1.285837,0.992526,1.814139,0.261208,-2.247035,-0.73026
524.258,2.160001,1.298449,1.016664,1.751041,0.255956,-2.274965,-0.709021
524.337,2.059426,1.310055,1.040014,1.686585,0.250506,-2.30113,-0.687232
524.416,1.957254,1.320645,1.062558,1.620821,0.244862,-2.325511,-0.66491
524.496,1.852242,1.330325,1.084547,1.552943,0.238953,-2.348363,-0.64178
524.575,1.747096,1.338846,1.105415,1.484703,0.232931,-2.369096,-0.618438
524.654,1.640596,1.346328,1.125425,1.41531,0.226728,-2.387992,-0.594617
524.733,1.532823,1.352767,1.144563,1.34482,0.22035,-2.405036,-0.570334
524.812,1.423862,1.358156,1.162813,1.273287,0.2138,-2.420215,-0.545609
524.891,1.313796,1.362492,1.180161,1.200767,0.207085,-2.433517,-0.520461
524.97,1.202712,1.365772,1.196594,1.127316,0.20021,-2.444932,-0.494909
525.049,1.090694,1.367992,1.212099,1.05299,0.193179,-2.454451,-0.468974
525.129,0.976398,1.369159,1.226843,0.976891,0.185906,-2.46215,-0.44234
525.208,0.862767,1.369243,1.240444,0.900981,0.178579,-2.467832,-0.415693
525.287,0.748468,1.368265,1.253084,0.824372,0.171114,-2.471599,-0.388724
525.366,0.633588,1.366227,1.264752,0.747124,0.163516,-2.47345,-0.361453
525.445,0.518216,1.363128,1.275439,0.669297,0.155791,-2.473383,-0.333903
525.54,0.378955,1.358002,1.28698,0.575025,0.146343,-2.470762,-0.300431
525.619,0.262817,1.35258,1.295479,0.496135,0.13836,-2.466472,-0.272338
525.698,0.146476,1.346109,1.302973,0.41686,0.13027,-2.46027,-0.244034
525.777,0.030021,1.338593,1.309456,0.337262,0.122078,-2.452159,-0.215541
525.856,-0.086458,1.33004,1.314924,0.257402,0.113793,-2.442147,-0.186881
525.935,-0.202869,1.320455,1.319372,0.177342,0.105419,-2.43024,-0.158076
526.015,-0.320593,1.309705,1.322834,0.09613,0.096855,-2.416263,-0.128781
526.094,-0.436596,1.298068,1.32522,0.015857,0.088323,-2.400574,-0.099752
526.173,-0.55226,1.285423,1.326578,-0.064428,0.079723,-2.383024,-0.070646
526.252,-0.667496,1.271782,1.326908,-0.144663,0.071061,-2.363625,-0.041485
526.331,-0.782214,1.257155,1.326208,-0.224786,0.062343,-2.342394,-0.012292
526.41,-0.896325,1.241552,1.32448,-0.304735,0.053577,-2.319346,0.016911
526.489,-1.009742,1.224987,1.321725,-0.384447,0.04477,-2.294499,0.046101
526.568,-1.122375,1.207472,1.317945,-0.463861,0.035928,-2.267873,0.075255
526.648,-1.235547,1.188781,1.313076,-0.543914,0.026946,-2.239118,0.104718
526.727,-1.34634,1.169395,1.307242,-0.622542,0.018055,-2.208974,0.133732
526.806,-1.456089,1.149103,1.300395,-0.700687,0.00915,-2.177118,0.162642
526.885,-1.564709,1.12792,1.292539,-0.778288,0.000238,-2.143573,0.191426
526.964,-1.672115,1.105862,1.283681,-0.855286,-0.008675,-2.108365,0.220061
527.043,-1.778225,1.082946,1.273827,-0.931621,-0.01758,-2.071523,0.248525
527.122,-1.882955,1.059191,1.262986,-1.007233,-0.026472,-2.033074,0.276797
527.201,-1.986226,1.034614,1.251165,-1.082064,-0.035344,-1.993048,0.304854
527.281,-2.089233,1.008908,1.238206,-1.156986,-0.0443,-1.950941,0.333026
527.36,-2.189323,0.982736,1.224442,-1.23007,-0.053109,-1.907837,0.360585
527.439,-2.287714,0.955802,1.209728,-1.3022,-0.061877,-1.863254,0.387865
527.518,-2.384332,0.928127,1.194077,-1.373319,-0.070597,-1.817225,0.414844
527.597,-2.479101,0.899732,1.177499,-1.443374,-0.079263,-1.769788,0.441501
527.676,-2.571947,0.870639,1.160009,-1.512309,-0.087866,-1.720978,0.467816
527.755,-2.662798,0.840871,1.141618,-1.580072,-0.096402,-1.670833,0.493768
527.834,-2.751584,0.810451,1.122343,-1.646609,-0.104863,-1.619393,0.519337
527.914,-2.83932,0.779006,1.101936,-1.712687,-0.113348,-1.566021,0.544819
527.993,-2.923743,0.747345,1.080924,-1.776602,-0.121639,-1.512095,0.569558
528.072,-3.005898,0.715105,1.059074,-1.83914,-0.129835,-1.456996,0.593855
528.151,-3.085723,0.682311,1.036403,-1.900251,-0.137931,-1.400767,0.617691
528.23,-3.163154,0.648987,1.012928,-1.959889,-0.14592,-1.343451,0.641048
528.309,-3.238132,0.61516,0.988668,-2.018007,-0.153795,-1.285094,0.663908
