time series,wave[m],ship_speed_kn,surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
1292.92,-0.921682,8,0.311494,-0.39941,-0.100397,-2.381869,-0.590217,-0.270204
1293.062,-0.855678,8,0.327576,-0.391659,-0.059332,-2.254718,-0.727364,-0.231551
1293.203,-0.723743,8,0.340062,-0.37986,-0.017459,-2.100248,-0.857765,-0.190539
1293.314,-0.567105,8,0.347356,-0.367791,0.016091,-1.960431,-0.95561,-0.156799
1293.424,-0.367612,8,0.352322,-0.353504,0.049705,-1.807518,-1.047751,-0.1224
1293.534,-0.131641,8,0.354995,-0.336981,0.083558,-1.641822,-1.134479,-0.087292
1293.645,0.130552,8,0.355345,-0.318127,0.11783,-1.463321,-1.215874,-0.051377
1293.786,0.471993,8,0.352369,-0.291154,0.161313,-1.222981,-1.309411,-0.005375
1293.928,0.790208,8,0.345515,-0.260753,0.204753,-0.969045,-1.391315,0.041015
1294.038,0.997248,8,0.337571,-0.235112,0.237934,-0.766506,-1.445576,0.076747
1294.164,1.176164,8,0.325696,-0.203673,0.275166,-0.530607,-1.497272,0.117193
1294.29,1.285846,8,0.310929,-0.17024,0.311256,-0.292809,-1.537322,0.156828
1294.401,1.326994,8,0.295598,-0.139348,0.341814,-0.083508,-1.562667,0.190808
1294.542,1.317091,8,0.273119,-0.098504,0.378524,0.179798,-1.581176,0.232307
1294.684,1.259758,8,0.247266,-0.056006,0.412579,0.439506,-1.584165,0.27174
1294.81,1.190955,8,0.221811,-0.017566,0.43988,0.663207,-1.573595,0.304353
1294.936,1.122076,8,0.194186,0.021182,0.464034,0.878658,-1.550571,0.334416
1295.109,1.044094,8,0.153103,0.074243,0.491414,1.157722,-1.498682,0.371115
1295.235,1.000572,8,0.121196,0.11235,0.506714,1.346408,-1.446166,0.394299
1295.345,0.9663,8,0.092196,0.144983,0.51662,1.499608,-1.390243,0.412014
1295.487,0.915612,8,0.053486,0.185925,0.524364,1.679767,-1.304343,0.431346
1295.629,0.844287,8,0.01372,0.225187,0.526131,1.838353,-1.203351,0.44665
1295.77,0.744523,8,-0.02639,0.262148,0.52169,1.973042,-1.088721,0.457795
1295.912,0.616488,8,-0.066972,0.296953,0.510741,2.084783,-0.959654,0.464821
1296.038,0.48974,8,-0.102775,0.325482,0.49543,2.163449,-0.834532,0.467381
1296.164,0.365677,8,-0.13805,0.351493,0.474766,2.222783,-0.700358,0.466314
1296.305,0.250568,8,-0.176498,0.377252,0.445259,2.266441,-0.540694,0.460598
1296.431,0.185139,8,-0.20958,0.396972,0.41323,2.285448,-0.390676,0.451271
1296.526,0.165242,8,-0.233522,0.40962,0.38562,2.287523,-0.273691,0.441528
1296.652,0.179604,8,-0.263693,0.423281,0.344563,2.274337,-0.114318,0.424965
1296.778,0.235112,8,-0.291772,0.433242,0.298693,2.243363,0.048764,0.404268
1296.904,0.319038,8,-0.317456,0.439396,0.248348,2.195046,0.214308,0.379537
1297.03,0.413855,8,-0.340461,0.44169,0.19394,2.129892,0.38099,0.350952
1297.172,0.510592,8,-0.362844,0.43965,0.128338,2.037046,0.568428,0.314416
1297.298,0.57029,8,-0.379295,0.433778,0.066907,1.938262,0.732683,0.278475
1297.439,0.596464,8,-0.393634,0.422758,-0.004699,1.810617,0.912089,0.234707
1297.565,0.582603,8,-0.402619,0.409022,-0.070575,1.682473,1.066572,0.192755
1297.676,0.546443,8,-0.407425,0.393952,-0.129543,1.559593,1.196639,0.153818
1297.802,0.488206,8,-0.409262,0.373561,-0.196917,1.40995,1.335859,0.10764
1297.928,0.423578,8,-0.407191,0.34978,-0.264046,1.250795,1.464503,0.059659
1298.038,0.369992,8,-0.402169,0.326349,-0.32184,1.105106,1.566936,0.016565
1298.18,0.310359,8,-0.391276,0.292601,-0.394404,0.909148,1.683964,-0.040284
1298.306,0.264269,8,-0.377507,0.259564,-0.455955,0.729069,1.772161,-0.091395
1298.432,0.215244,8,-0.359982,0.223873,-0.513934,0.544294,1.844575,-0.142594
1298.558,0.149241,8,-0.338837,0.185815,-0.567477,0.355859,1.900372,-0.193316
1298.684,0.050844,8,-0.314248,0.145708,-0.615756,0.164801,1.93888,-0.242963
1298.794,-0.071629,8,-0.29013,0.109286,-0.652993,-0.003294,1.957941,-0.284957
1298.92,-0.259883,8,-0.259687,0.066269,-0.689398,-0.196285,1.962727,-0.330997
1299.062,-0.530969,8,-0.222104,0.016543,-0.721713,-0.412838,1.945938,-0.37961
1299.172,-0.774047,8,-0.190872,-0.022589,-0.739976,-0.578719,1.916609,-0.41447
1299.314,-1.107462,8,-0.148208,-0.073518,-0.75438,-0.788775,1.857626,-0.455385
1299.44,-1.395617,8,-0.108514,-0.118765,-0.758248,-0.969803,1.785499,-0.487462
1299.566,-1.650445,8,-0.067477,-0.163739,-0.753601,-1.144371,1.695121,-0.515243
1299.707,-1.870725,8,-0.020435,-0.213346,-0.738291,-1.330534,1.573074,-0.540885
1299.833,-1.995912,8,0.022175,-0.25665,-0.715677,-1.487489,1.446269,-0.558627
1299.944,-2.047975,8,0.059833,-0.293684,-0.688932,-1.617637,1.321605,-0.569983
1300.07,-2.047243,8,0.102363,-0.334087,-0.651096,-1.755435,1.166607,-0.577782
1300.196,-1.996407,8,0.144286,-0.372336,-0.605688,-1.881978,0.998748,-0.579934
1300.322,-1.913251,8,0.185221,-0.407981,-0.553202,-1.996571,0.81973,-0.576249
1300.463,-1.803359,8,0.229394,-0.44423,-0.486817,-2.109728,0.60842,-0.565071
1300.589,-1.70457,8,0.267008,-0.472899,-0.421431,-2.196461,0.411878,-0.548787
1300.715,-1.611716,8,0.302507,-0.497648,-0.35115,-2.268637,0.210096,-0.526704
1300.857,-1.512336,8,0.339568,-0.520417,-0.267168,-2.331229,-0.02109,-0.495217
1300.999,-1.408028,8,0.373087,-0.537372,-0.17941,-2.372444,-0.253486,-0.457299
1301.14,-1.284692,8,0.402475,-0.54814,-0.089897,-2.390703,-0.482527,-0.414008
1301.266,-1.147105,8,0.425171,-0.552456,-0.009022,-2.38681,-0.68336,-0.37123
1301.392,-0.978816,8,0.44428,-0.551636,0.07169,-2.363031,-0.878387,-0.325212
1301.518,-0.78157,8,0.459625,-0.545597,0.15131,-2.318809,-1.065533,-0.276544
1301.644,-0.563335,8,0.471064,-0.534292,0.228946,-2.253829,-1.242791,-0.225786
1301.755,-0.36352,8,0.477819,-0.519966,0.295022,-2.179315,-1.389245,-0.179754
1301.896,-0.115008,8,0.481832,-0.495921,0.374931,-2.061486,-1.56025,-0.120048
1302.022,0.089466,8,0.481055,-0.469013,0.441736,-1.934595,-1.697238,-0.066011
1302.164,0.291487,8,0.475242,-0.432805,0.510921,-1.767823,-1.832115,-0.004917
1302.274,0.42782,8,0.467171,-0.400715,0.559525,-1.62193,-1.921551,0.042169
1302.4,0.569513,8,0.454157,-0.359971,0.609332,-1.437736,-2.00721,0.095433
1302.526,0.708062,8,0.437212,-0.315414,0.652436,-1.236385,-2.074516,0.147572
1302.652,0.858165,8,0.416459,-0.267581,0.688478,-1.019282,-2.123216,0.198172
1302.763,1.0102,8,0.395144,-0.223204,0.714186,-0.816341,-2.150628,0.241176
1302.889,1.211938,8,0.367669,-0.170864,0.736398,-0.574574,-2.164181,0.287913
1303.015,1.444063,8,0.336905,-0.117061,0.751203,-0.322996,-2.15917,0.332194
1303.141,1.696974,8,0.303085,-0.062444,0.758725,-0.064335,-2.135782,0.373825
1303.267,1.952872,8,0.266465,-0.007646,0.759203,0.198413,-2.094289,0.412677
1303.377,2.160715,8,0.232423,0.039872,0.754116,0.428655,-2.043542,0.444252
1303.503,2.359241,8,0.191324,0.093423,0.742343,0.690454,-1.969202,0.477673
1303.645,2.507335,8,0.142689,0.152016,0.721998,0.979163,-1.865402,0.511717
1303.771,2.556617,8,0.097842,0.201897,0.698189,1.22628,-1.756376,0.538572
1303.897,2.525157,8,0.051764,0.249314,0.669468,1.461851,-1.632396,0.562081
1304.023,2.420243,8,0.004809,0.293846,0.636308,1.683211,-1.494529,0.581987
1304.164,2.235545,8,-0.048325,0.339789,0.594506,1.911102,-1.325243,0.59961
1304.29,2.033676,8,-0.095922,0.377008,0.553447,2.094643,-1.161954,0.610822
1304.416,1.81961,8,-0.143234,0.410331,0.509341,2.257179,-0.988697,0.617394
1304.574,1.560587,8,-0.201567,0.446334,0.450367,2.428649,-0.759397,0.618612
1304.715,1.352629,8,-0.252114,0.472889,0.394899,2.54902,-0.545456,0.61275
1304.857,1.166095,8,-0.30101,0.494312,0.336903,2.637271,-0.32311,0.600019
1305.03,0.954538,8,-0.357075,0.51337,0.264106,2.698209,-0.045744,0.575186
1305.171,0.776572,8,-0.399304,0.523421,0.203597,2.70923,0.183151,0.547472
1305.297,0.601702,8,-0.433978,0.528451,0.148997,2.689723,0.387957,0.517184
1305.439,0.38162,8,-0.469166,0.529878,0.087211,2.635216,0.616945,0.477026
1305.565,0.169183,8,-0.496605,0.527558,0.032429,2.559098,0.816614,0.43627
1305.691,-0.049851,8,-0.520201,0.522003,-0.022081,2.458358,1.011139,0.390936
1305.817,-0.262413,8,-0.539713,0.513316,-0.076094,2.334748,1.198754,0.341294
1305.927,-0.432022,8,-0.553242,0.503234,-0.122662,2.209692,1.355542,0.294685
1306.053,-0.598246,8,-0.564566,0.488887,-0.175109,2.048734,1.525632,0.2379
1306.195,-0.743334,8,-0.571816,0.469224,-0.232742,1.847336,1.703308,0.170137
1306.337,-0.846323,8,-0.573087,0.445978,-0.288407,1.627856,1.864192,0.099179
1306.463,-0.912682,8,-0.56914,0.422479,-0.335792,1.420578,1.991418,0.034324
1306.589,-0.9694,8,-0.560408,0.396427,-0.380961,1.203885,2.102847,-0.031525
1306.715,-1.030422,8,-0.546923,0.367984,-0.42361,0.980063,2.197433,-0.097568
1306.841,-1.106459,8,-0.528764,0.337332,-0.463459,0.751438,2.27422,-0.162998
1306.967,-1.201922,8,-0.506056,0.304657,-0.500266,0.520377,2.332331,-0.227034
1307.108,-1.327193,8,-0.475464,0.265923,-0.537596,0.261878,2.374255,-0.296147
1307.234,-1.443006,8,-0.443741,0.229573,-0.567328,0.033581,2.390342,-0.354912
1307.36,-1.54506,8,-0.408152,0.191765,-0.593499,-0.189747,2.385732,-0.410251
1307.502,-1.621038,8,-0.363798,0.147634,-0.618592,-0.432746,2.355367,-0.467884
1307.628,-1.637491,8,-0.321056,0.107334,-0.636843,-0.638469,2.306044,-0.514326
1307.769,-1.589804,8,-0.269937,0.061235,-0.652668,-0.85547,2.226209,-0.560535
1307.911,-1.475248,8,-0.215505,0.014075,-0.663555,-1.05801,2.120257,-0.600401
1308.021,-1.35199,8,-0.171697,-0.022713,-0.66841,-1.202877,2.0213,-0.62636
1308.147,-1.19237,8,-0.120174,-0.06484,-0.670038,-1.35512,1.890834,-0.650514
1308.289,-1.016567,8,-0.060944,-0.111915,-0.666733,-1.508401,1.723399,-0.670272
1308.399,-0.902316,8,-0.014623,-0.147803,-0.66037,-1.613369,1.580054,-0.679972
1308.541,-0.801802,8,0.045188,-0.193012,-0.647213,-1.730614,1.379161,-0.685144
1308.683,-0.76293,8,0.104395,-0.236578,-0.628498,-1.826829,1.162497,-0.68206
1308.809,-0.776028,8,0.155896,-0.273565,-0.607304,-1.894287,0.958931,-0.672573
1308.935,-0.820811,8,0.20596,-0.308754,-0.581896,-1.94473,0.746503,-0.656997
1309.061,-0.879237,8,0.254163,-0.341958,-0.55241,-1.978152,0.526993,-0.63567
1309.202,-0.93719,8,0.305406,-0.376554,-0.51478,-1.995614,0.275259,-0.605466
1309.328,-0.964735,8,0.348377,-0.405001,-0.47722,-1.993889,0.047031,-0.573267
1309.47,-0.956244,8,0.393178,-0.434046,-0.430716,-1.973259,-0.211205,-0.531621
1309.596,-0.912242,8,0.429379,-0.456937,-0.386009,-1.939427,-0.438881,-0.49035
1309.722,-0.840074,8,0.461968,-0.476907,-0.338345,-1.892176,-0.662916,-0.445412
1309.848,-0.750214,8,0.490719,-0.493741,-0.28803,-1.832746,-0.881149,-0.397175
1309.974,-0.654133,8,0.515444,-0.507229,-0.235413,-1.762392,-1.091479,-0.346023
1310.1,-0.560863,8,0.535992,-0.517177,-0.180893,-1.682311,-1.291909,-0.292376
1310.226,-0.474409,8,0.552248,-0.523424,-0.124915,-1.593587,-1.480582,-0.236706
1310.368,-0.382274,8,0.565328,-0.525885,-0.060689,-1.484402,-1.676999,-0.172211
1310.525,-0.273652,8,0.573262,-0.522862,0.010864,-1.35364,-1.871629,-0.099736
1310.635,-0.182498,8,0.574736,-0.517147,0.060804,-1.25641,-1.99253,-0.048868
1310.761,-0.053228,8,0.572328,-0.507006,0.117303,-1.139944,-2.114184,0.008853
1310.872,0.086853,8,0.566637,-0.494953,0.16607,-1.033291,-2.205648,0.058737
1311.029,0.325056,8,0.55303,-0.473069,0.232791,-0.876833,-2.308614,0.126942
1311.155,0.53948,8,0.53757,-0.451556,0.283931,-0.747313,-2.367991,0.179087
1311.281,0.75759,8,0.518258,-0.426681,0.332516,-0.615054,-2.406056,0.228461
1311.407,0.960006,8,0.495305,-0.398607,0.378208,-0.480806,-2.422507,0.274716
1311.533,1.128005,8,0.468946,-0.367519,0.420704,-0.345301,-2.417312,0.317574
1311.659,1.247536,8,0.43944,-0.333637,0.459731,-0.209232,-2.39074,0.356804
1311.785,1.312347,8,0.407067,-0.297227,0.495041,-0.073235,-2.34337,0.392207
1311.911,1.32547,8,0.372123,-0.2586,0.526412,0.062107,-2.276078,0.423606
1312.037,1.298676,8,0.334915,-0.218122,0.553655,0.19623,-2.190007,0.450844
1312.163,1.249986,8,0.295765,-0.176198,0.576617,0.328549,-2.086514,0.473787
1312.273,1.205562,8,0.260252,-0.138761,0.593079,0.44207,-1.983097,0.490231
1312.384,1.172245,8,0.223391,-0.100513,0.606266,0.554186,-1.867526,0.503407
1312.51,1.160122,8,0.180587,-0.056917,0.617064,0.677685,-1.724094,0.514223
1312.62,1.176423,8,0.142633,-0.019028,0.622905,0.781421,-1.589458,0.520142
1312.746,1.223529,8,0.098783,0.023808,0.62558,0.894489,-1.425894,0.523042
1312.872,1.290652,8,0.054842,0.065687,0.624109,1.000171,-1.253859,0.522035
1312.998,1.361355,8,0.011126,0.106275,0.618668,1.097156,-1.074893,0.51742
1313.14,1.422321,8,-0.037492,0.150104,0.608019,1.194485,-0.866796,0.508295
1313.266,1.442158,8,-0.079736,0.187006,0.594773,1.269033,-0.67814,0.497062
1313.376,1.425009,8,-0.115702,0.217497,0.58044,1.324333,-0.5116,0.485072
1313.502,1.364197,8,-0.155624,0.250244,0.560993,1.375939,-0.320084,0.469033
1313.628,1.265243,8,-0.193954,0.280462,0.538453,1.414689,-0.129198,0.45069
1313.754,1.140483,8,-0.230472,0.307952,0.512953,1.440482,0.059603,0.430149
1313.88,1.005579,8,-0.264973,0.332542,0.484619,1.453413,0.244934,0.407483
1314.006,0.875617,8,-0.29727,0.354092,0.453586,1.45372,0.425508,0.382754
1314.132,0.761483,8,-0.327193,0.372507,0.420004,1.44174,0.600159,0.356036
1314.274,0.65676,8,-0.357875,0.389458,0.379319,1.414011,0.788596,0.323686
1314.415,0.572538,8,-0.384968,0.402338,0.336214,1.372185,0.965665,0.28944
1314.557,0.492827,8,-0.408685,0.411452,0.290402,1.316434,1.132731,0.253122
1314.714,0.387606,8,-0.430567,0.417259,0.237374,1.240013,1.303024,0.211266
1314.84,0.275469,8,-0.44473,0.418885,0.193345,1.168501,1.427854,0.176713
1314.966,0.132227,8,-0.455803,0.417996,0.148305,1.08902,1.541398,0.141566
1315.092,-0.040286,8,-0.463747,0.414753,0.102539,1.002761,1.642982,0.106031
1315.218,-0.232801,8,-0.468545,0.409296,0.056345,0.911052,1.731954,0.07027
1315.344,-0.43043,8,-0.470198,0.401738,0.010038,0.815301,1.80772,0.03441
1315.486,-0.63769,8,-0.468316,0.390817,-0.041867,0.704314,1.87665,-0.005991
1315.612,-0.790528,8,-0.463369,0.379078,-0.087271,0.604591,1.922796,-0.041714
1315.738,-0.903328,8,-0.4554,0.36549,-0.131658,0.50496,1.954588,-0.077181
1315.864,-0.973284,8,-0.444487,0.350138,-0.174622,0.406453,1.971967,-0.112219
1316.005,-1.007081,8,-0.428898,0.330989,-0.220508,0.298588,1.974437,-0.150642
1316.131,-1.010041,8,-0.412072,0.312252,-0.25911,0.205059,1.961711,-0.183975
1316.242,-1.003227,8,-0.395091,0.294588,-0.29093,0.125356,1.939074,-0.212305
1316.383,-0.996839,8,-0.370771,0.270748,-0.328035,0.028267,1.89529,-0.246542
1316.494,-1.001245,8,-0.349598,0.250997,-0.354412,-0.044531,1.849312,-0.271864
1316.62,-1.01855,8,-0.323571,0.227651,-0.381144,-0.122901,1.785207,-0.298617
1316.761,-1.046991,8,-0.292166,0.200494,-0.406869,-0.204757,1.698933,-0.325784
1316.887,-1.067639,8,-0.262301,0.175407,-0.426053,-0.272289,1.609334,-0.347395
1317.029,-1.065974,8,-0.226906,0.146314,-0.443372,-0.341693,1.49488,-0.368563
1317.171,-1.018787,8,-0.190004,0.116455,-0.456199,-0.403808,1.367004,-0.386202
1317.297,-0.929338,8,-0.15629,0.089421,-0.463906,-0.452872,1.243183,-0.398772
1317.423,-0.795785,8,-0.121937,0.061995,-0.468249,-0.496488,1.110597,-0.408318
1317.564,-0.606897,8,-0.083066,0.031014,-0.469235,-0.539339,0.953176,-0.415237
1317.69,-0.423281,8,-0.048245,0.003264,-0.466763,-0.572886,0.805758,-0.417888
1317.801,-0.269168,8,-0.017725,-0.021067,-0.462051,-0.599204,0.671706,-0.41734
1317.927,-0.124166,8,0.016498,-0.048357,-0.453931,-0.625901,0.516027,-0.413343
1318.053,-0.029672,8,0.050019,-0.075086,-0.442996,-0.649655,0.35794,-0.405706
1318.179,0.002509,8,0.082579,-0.101045,-0.429404,-0.670781,0.198809,-0.394455
1318.305,-0.029454,8,0.113928,-0.126047,-0.413334,-0.689427,0.039964,-0.379713
1318.431,-0.117294,8,0.143827,-0.149934,-0.394991,-0.705587,-0.117314,-0.361703
1318.588,-0.279527,8,0.178718,-0.177942,-0.369282,-0.722048,-0.309209,-0.335161
1318.729,-0.44344,8,0.207519,-0.201283,-0.343829,-0.733075,-0.475885,-0.308003
1318.855,-0.579536,8,0.231018,-0.220578,-0.319458,-0.739709,-0.618869,-0.281555
1318.997,-0.700396,8,0.254777,-0.240434,-0.290432,-0.743403,-0.771729,-0.249792
1319.139,-0.775307,8,0.275486,-0.25814,-0.260039,-0.743072,-0.914223,-0.216444
1319.265,-0.802711,8,0.291206,-0.271913,-0.232161,-0.739492,-1.030719,-0.185882
1319.391,-0.799187,8,0.304367,-0.283723,-0.203641,-0.732948,-1.13683,-0.154677
1319.517,-0.773096,8,0.31494,-0.29344,-0.174692,-0.723563,-1.231703,-0.123058
1319.69,-0.714049,8,0.325235,-0.303159,-0.134664,-0.706167,-1.342436,-0.079376
1319.831,-0.651222,8,0.330052,-0.307847,-0.102196,-0.688077,-1.415235,-0.043925
1319.957,-0.580949,8,0.331703,-0.309537,-0.073613,-0.668772,-1.466732,-0.012683
1320.114,-0.463346,8,0.33037,-0.308372,-0.03896,-0.640232,-1.512925,0.025207
1320.24,-0.334288,8,0.326695,-0.304895,-0.012206,-0.613443,-1.535691,0.05441
1320.366,-0.167492,8,0.320822,-0.299264,0.013392,-0.582985,-1.545926,0.082216
1320.477,0.011295,8,0.31393,-0.292616,0.034858,-0.553033,-1.544762,0.105341
1320.618,0.273774,8,0.303014,-0.282035,0.060538,-0.510788,-1.529861,0.132621
1320.744,0.5263,8,0.291379,-0.270688,0.081911,-0.46921,-1.504183,0.154847
1320.87,0.774175,8,0.278139,-0.257674,0.101769,-0.424271,-1.467231,0.17494
1320.996,0.993696,8,0.263467,-0.243096,0.120109,-0.376273,-1.419459,0.192855
1321.122,1.16271,8,0.24754,-0.227058,0.136941,-0.325532,-1.361423,0.208575
1321.264,1.272602,8,0.228307,-0.207368,0.154114,-0.265408,-1.284569,0.223655
1321.406,1.288597,8,0.207956,-0.186147,0.169376,-0.202464,-1.196722,0.235924
1321.547,1.21933,8,0.186885,-0.163782,0.182607,-0.137374,-1.09998,0.245275
1321.658,1.119599,8,0.169846,-0.145444,0.191639,-0.084415,-1.018136,0.250603
1321.784,0.979298,8,0.150171,-0.12405,0.200372,-0.022582,-0.920225,0.25443
1321.91,0.833748,8,0.130288,-0.102265,0.207448,0.040887,-0.818083,0.255858
1322.036,0.704881,8,0.110343,-0.080329,0.212836,0.10567,-0.712818,0.254892
1322.146,0.618235,8,0.092987,-0.061234,0.216155,0.162925,-0.619182,0.252142
1322.272,0.554756,8,0.073287,-0.039618,0.218386,0.228729,-0.510795,0.246934
1322.414,0.525759,8,0.051462,-0.015812,0.218947,0.302217,-0.388242,0.238684
1322.54,0.525923,8,0.032554,0.004637,0.217794,0.365835,-0.280019,0.229561
1322.681,0.534873,8,0.012038,0.026585,0.214782,0.434059,-0.160437,0.21775
1322.792,0.534164,8,-0.003556,0.043053,0.211227,0.484776,-0.068052,0.207552
1322.933,0.508868,8,-0.022561,0.062789,0.205337,0.544491,0.046264,0.193805
1323.059,0.456939,8,-0.038709,0.079162,0.198897,0.592718,0.14481,0.181035
1323.185,0.378986,8,-0.054003,0.09419,0.19147,0.635593,0.239241,0.168
1323.327,0.270534,8,-0.070148,0.109324,0.18208,0.677062,0.339916,0.153135
1323.453,0.169757,8,-0.083454,0.12099,0.172997,0.707495,0.423493,0.139855
1323.579,0.077891,8,-0.095757,0.130864,0.163374,0.73172,0.501133,0.126513
1323.705,0.004256,8,-0.107019,0.138855,0.153391,0.749514,0.572442,0.11312
1323.815,-0.042125,8,-0.115973,0.144257,0.144535,0.759599,0.629299,0.101401
1323.957,-0.080343,8,-0.126284,0.14908,0.133139,0.764794,0.695058,0.086282
1324.099,-0.105224,8,-0.135152,0.151581,0.122057,0.760814,0.752095,0.071253
1324.225,-0.129248,8,-0.141784,0.152011,0.112704,0.749347,0.795366,0.058083
1324.351,-0.166322,8,-0.147232,0.150945,0.103965,0.730306,0.831731,0.045142
1324.492,-0.231117,8,-0.151911,0.148229,0.095052,0.700098,0.864223,0.030991
1324.603,-0.299269,8,-0.154538,0.145141,0.088733,0.669925,0.883683,0.020105
1324.729,-0.38793,8,-0.156398,0.140808,0.082315,0.629271,0.899204,0.007988
1324.855,-0.475632,8,-0.157078,0.13576,0.076669,0.582397,0.907705,-0.003948
1324.965,-0.538379,8,-0.156727,0.130885,0.072318,0.536962,0.909385,-0.014295
1325.091,-0.579748,8,-0.155271,0.124875,0.067917,0.48046,0.904784,-0.026153
1325.217,-0.576733,8,-0.152731,0.118507,0.06404,0.419968,0.893357,-0.03809
1325.359,-0.51392,8,-0.148632,0.111012,0.060171,0.347967,0.872616,-0.051671
1325.5,-0.39545,8,-0.143345,0.103345,0.056721,0.273406,0.844282,-0.065231
1325.642,-0.239307,8,-0.136888,0.095503,0.053509,0.19612,0.80862,-0.078789
1325.799,-0.058498,8,-0.128554,0.086813,0.050112,0.109106,0.761784,-0.09333
1325.941,0.079085,8,-0.120064,0.079021,0.047031,0.029912,0.71357,-0.105704
1326.082,0.166766,8,-0.110869,0.071394,0.043811,-0.048248,0.660938,-0.116896
1326.224,0.194761,8,-0.100976,0.06382,0.040237,-0.125462,0.60377,-0.126746
1326.35,0.171873,8,-0.091782,0.057148,0.036646,-0.191818,0.54998,-0.134085
1326.476,0.116198,8,-0.082306,0.050453,0.032532,-0.255317,0.493653,-0.139971
1326.649,0.018431,8,-0.069032,0.041067,0.025841,-0.336486,0.412768,-0.145532
1326.79,-0.049875,8,-0.05816,0.033118,0.019384,-0.39649,0.344372,-0.147816
1326.948,-0.08919,8,-0.046112,0.023785,0.011044,-0.456389,0.26587,-0.147891
1327.074,-0.086193,8,-0.036731,0.016004,0.00361,-0.49835,0.202503,-0.146003
1327.2,-0.057251,8,-0.02765,0.007968,-0.004418,-0.53515,0.139091,-0.142323
1327.326,-0.013776,8,-0.018956,-0.000228,-0.012901,-0.566911,0.076272,-0.136796
1327.452,0.029239,8,-0.010728,-0.008449,-0.02167,-0.593803,0.014695,-0.129394
1327.578,0.057134,8,-0.003036,-0.01653,-0.030543,-0.615979,-0.045014,-0.120139
1327.719,0.057585,8,0.004854,-0.025189,-0.040362,-0.635284,-0.108907,-0.1077
1327.861,0.020834,8,0.011959,-0.033268,-0.049884,-0.648759,-0.169451,-0.093208
1328.003,-0.045981,8,0.018151,-0.040487,-0.058794,-0.655966,-0.225592,-0.077153
1328.144,-0.125145,8,0.023347,-0.046634,-0.066817,-0.656498,-0.276504,-0.060182
1328.286,-0.196232,8,0.027586,-0.051663,-0.073861,-0.649885,-0.322506,-0.042651
1328.396,-0.232729,8,0.030175,-0.054692,-0.07848,-0.639558,-0.354275,-0.029153
1328.522,-0.246193,8,0.032398,-0.057175,-0.082755,-0.621957,-0.386295,-0.014148
